,Price,Picture Url,Neighbourhood,Zipcode,Latitude,Room Type,Accommodates,Bathrooms,Bedrooms,Guests Included,Availability 30,Bath_for_Beedrooms
15441275,2.060697840353612,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8c17e8f375e02d4145267bb2270643b9,72.12084592145015,69.16028368794326,40.41052968642319,87.57165453970262,7,2.0,2.0,4,10,4.0
761159,1.7708520116421442,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7b52a093edea8968f94a5baaa34d0b2b,84.61260053619303,69.16028368794326,40.414934306627046,87.57165453970262,4,1.0,1.0,2,4,1.0
405786,2.05307844348342,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/50cb274114ab38bce079267dc491a09c,72.12084592145015,64.63533834586467,40.41042790107283,87.57165453970262,6,1.0,2.0,2,6,2.0
82481,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/777f21b4bd8832061d67e45d8ac02811,142.83823529411765,80.17692307692307,40.42315163191458,87.57165453970262,2,1.0,1.0,1,4,1.0
821556,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5b8aea936ee0c3d4c98c3ea5d094f942,72.12084592145015,68.47654320987654,40.413428808231096,34.60482283464567,1,1.5,1.0,1,0,1.5
17639087,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9b7d906f55783004e601049eacb7b50a,58.769572953736656,66.13808463251671,40.41320813843152,87.57165453970262,5,1.0,1.0,2,8,1.0
6229827,1.8388490907372552,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a6473e4e9bcd146b665208221a5aab02,81.97570850202429,75.51282051282051,40.43550234627379,87.57165453970262,2,1.0,1.0,1,11,1.0
7824021,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2e4cae49f8af28e1ee140f3854c10bd4,84.63841807909604,121.06666666666666,40.426686291045854,34.60482283464567,1,2.0,1.0,1,23,2.0
14587450,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c121f152d13df1441f19c64b5f66b5c6,77.22222222222223,80.17692307692307,40.414308562465074,34.60482283464567,1,1.0,1.0,1,28,1.0
14837459,2.298853076409707,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fd9436458e92e56bb1f0496d15505882,84.61260053619303,66.13808463251671,40.41520983017208,87.57165453970262,7,2.0,3.0,6,13,6.0
15995595,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e1d5f0b1f1581c825602d44299607408,35.30808080808081,38.14893617021277,40.41242536389682,87.57165453970262,6,2.0,3.0,2,0,6.0
8494396,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e7042771ed01a5f041a11666bb52db08,33.666666666666664,38.14893617021277,40.40647672938207,34.60482283464567,2,1.0,1.0,1,30,1.0
14569920,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7f3dc10ac5081dc0871a044467a2bc99,46.08783783783784,38.23333333333333,40.42777005236346,34.60482283464567,1,1.0,1.0,1,30,1.0
14004526,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/94188663b017bc188bfac581d68f2f33,62.270348837209305,58.67164179104478,40.42862643536154,87.57165453970262,2,1.0,0.0,1,7,0.0
12502835,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4ded2ab247b843d47a0be4d936ac6cc4,34.90625,39.08163265306123,40.39032969833458,34.60482283464567,1,1.0,1.0,1,7,1.0
7016714,1.4313637641589874,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/320e0a2c65c10afa9c513313b11009be,58.769572953736656,66.13808463251671,40.40972554766276,34.60482283464567,1,1.0,1.0,1,0,1.0
14482236,1.7075701760979365,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5a5ece60ba68c7943ba857e97aec8a09,78.22241379310344,69.16028368794326,40.41260541874625,87.57165453970262,2,1.0,1.0,1,2,1.0
12355134,1.7481880270062005,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3b02e6e72b9e753181fb85da85893bf4,33.77777777777778,36.14150943396226,40.39900249880322,87.57165453970262,5,1.0,3.0,2,0,3.0
17513761,1.8388490907372552,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2e6ba961f101e5b924c70590f80e030b,84.61260053619303,82.9808362369338,40.41948765427484,87.57165453970262,4,1.0,1.0,1,4,1.0
15166582,1.3424226808222062,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2ebde478c56c42361c9f3b226c2a5c70,64.5813953488372,66.67619047619047,40.423117577128494,34.60482283464567,2,1.0,1.0,1,29,1.0
551966,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5aae42299b2cdd1ba3319b01c65a4559,58.769572953736656,66.13808463251671,40.4110335319093,87.57165453970262,4,1.0,1.0,2,11,1.0
6092979,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dc8516f71fb1cb6bdf175bc141bec671,55.431654676258994,61.13333333333333,40.436510463698006,87.57165453970262,2,1.0,1.0,1,23,1.0
5549260,2.113943352306837,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/723b0dcb30bf65d63ed5670cecb3f420,58.769572953736656,68.47654320987654,40.405829528305,87.57165453970262,2,1.0,1.0,1,28,1.0
8728948,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/691e891e247f629e086f1bd44f4cab80,72.12084592145015,69.16028368794326,40.40970986322869,34.60482283464567,2,1.0,1.0,1,6,1.0
15922696,1.8976270912904412,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/88f0aed5c89b46b598b8f03c6ceb4bc2,81.97570850202429,77.14957264957265,40.43010507689112,87.57165453970262,4,1.0,1.0,1,26,1.0
3360988,1.5563025007672873,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2adab7c94dae22c65ac9846f5a7045d3,49.26315789473684,44.95189003436426,40.40189816743043,34.60482283464567,2,1.0,1.0,1,0,1.0
290420,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5ca95617c7cb3e1eb238bd3fb91f4a05,35.30808080808081,38.14893617021277,40.41136055592784,34.60482283464567,6,2.0,1.0,1,10,2.0
16223120,1.2787536009528289,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f536468fdbd93e6507b5cfe6789928de,79.08307692307692,75.94586894586895,40.42486294043703,34.60482283464567,1,1.0,1.0,1,0,1.0
17040490,2.320146286111054,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/6a6ea672dd70b84d27b4b7b01f9accb7,80.30864197530865,80.17692307692307,40.41893965316071,87.57165453970262,6,2.0,3.0,4,2,6.0
2122970,1.8195439355418688,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e80f22eead659440aa24d5f72a39b25e,83.11206896551724,82.5814606741573,40.41477873016,87.57165453970262,4,1.0,1.0,2,11,1.0
10937106,1.230448921378274,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/83a90fbc03522788541fd3a0c037614a,41.21428571428572,46.583333333333336,40.45292649202429,34.60482283464567,1,1.0,1.0,1,0,1.0
17208485,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e6346d07b8c25e58f4e8f7cf21dc53d5,62.270348837209305,58.67164179104478,40.42668694923322,87.57165453970262,4,1.0,3.0,1,0,3.0
13079224,1.7708520116421442,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ee3d63cc2b8f1a581ba0c6e7663e8c3b,79.08307692307692,70.29396325459318,40.42379067742448,34.60482283464567,2,1.0,1.0,1,23,1.0
3459367,1.7993405494535817,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/685887919c387ce9b098137ef729bbf6,79.08307692307692,75.94586894586895,40.4226185986249,87.57165453970262,3,1.0,0.0,2,2,0.0
4400375,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f81b7313db6389e69294b8469cc5daf3,84.61260053619303,82.9808362369338,40.41815729810209,34.60482283464567,3,2.0,1.0,2,3,2.0
4505193,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/713b03bf28230de0d539ef6de4a9233a,84.61260053619303,69.16028368794326,40.415260201377286,34.60482283464567,1,1.0,1.0,1,30,1.0
17478187,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/267c007749e911bcf2fc2fc031d23b9e,50.125,47.271186440677965,40.47465518531878,34.60482283464567,1,1.0,1.0,1,24,1.0
7204039,1.9294189257142929,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8fe4861cdc6b17f50e2b9efbf1c69c2c,62.270348837209305,58.67164179104478,40.42830477762812,87.57165453970262,5,1.0,2.0,4,7,2.0
503477,2.075546961392531,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3b8cdbab7738bf348eb07250ed96efff,70.37463976945244,75.94586894586895,40.423948194970365,87.57165453970262,6,1.5,3.0,2,12,4.5
13722281,1.8976270912904412,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/66ffc013bb8b72e5b0a29147f2e4ca62,47.64429530201343,48.67692307692308,40.43798997807512,87.57165453970262,6,1.0,2.0,1,18,2.0
14088024,2.0211892990699383,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8513d09002243a90be692b7b47c0a4fe,55.503649635036496,68.47654320987654,40.40569655282816,87.57165453970262,5,2.0,2.0,1,6,4.0
4825647,1.977723605288848,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0746ed813f305f34860f11e27c8f6f10,62.270348837209305,82.9808362369338,40.42203121919738,87.57165453970262,6,1.0,2.0,1,5,2.0
1496514,2.096910013008056,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4cd9424d2b7ee9fee5236cd206473546,79.08307692307692,67.30588235294118,40.42208415922283,87.57165453970262,5,2.0,2.0,2,9,4.0
7660331,1.8260748027008264,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2d18f7805d786625f296b976ac4f32cc,84.61260053619303,68.47654320987654,40.41524812217919,87.57165453970262,4,1.0,2.0,2,5,2.0
5639157,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/401ebbe610bc5a44c263f6a6f5668d07,78.22241379310344,64.63533834586467,40.41365412726834,87.57165453970262,3,1.0,1.0,2,6,1.0
318826,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fd2510c488cb76a0ad195a48f197f1af,35.30808080808081,33.333333333333336,40.39382269106591,87.57165453970262,4,1.0,3.0,4,0,3.0
14476485,2.110589710299249,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c3e46d854e0d984d9876e368da6d31ad,79.08307692307692,70.29396325459318,40.42767286314026,87.57165453970262,9,1.5,4.0,4,6,6.0
805129,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d158d4cc3525ddebf16ccebfb582a277,58.769572953736656,68.47654320987654,40.409921068443566,87.57165453970262,3,1.0,1.0,1,0,1.0
7028912,1.4471580313422192,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a1ec1291344cc4f6f73cec8f80476a11,47.98969072164948,64.63533834586467,40.40468816542056,34.60482283464567,2,1.0,1.0,1,16,1.0
16388332,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/de0d08da72880ca068318278e9f70143,84.63841807909604,80.17692307692307,40.42653820187471,87.57165453970262,4,2.0,2.0,5,6,4.0
9543984,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ac2f9edd6a79b1366371e45d3b841d15,58.769572953736656,68.47654320987654,40.411636619824414,34.60482283464567,4,1.0,1.0,1,6,1.0
10548660,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5d49bb4f58607480ab630702f9ff0b27,58.769572953736656,68.47654320987654,40.40802464551865,87.57165453970262,6,1.0,2.0,2,0,2.0
13730706,1.740362689494244,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2a984284ef3b40c9d86e217051b6d776,83.11206896551724,67.30588235294118,40.41299498058651,87.57165453970262,3,1.0,1.0,2,1,1.0
18051043,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/904105bac432409636c2a7d80e33522f,41.0,34.825,40.42369853349528,87.57165453970262,2,1.0,1.0,1,3,1.0
10535009,1.414973347970818,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/357a1429c1aaf9d7fbe3fc1596818296,72.75324675324676,67.30588235294118,40.44578376251492,34.60482283464567,2,1.0,1.0,1,15,1.0
15947706,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/60af3821d5e23b819477ec0b6d7779e1,47.64429530201343,53.85135135135136,40.434992610640734,34.60482283464567,2,1.0,1.0,1,23,1.0
15275956,1.380211241711606,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ee44fe15cf6b58751593303ae95fe945,26.608695652173918,67.30588235294118,40.3873266753575,34.60482283464567,2,1.0,1.0,1,0,1.0
4354549,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4b13d908682f32c3b00665a3b4daccc3,58.769572953736656,66.13808463251671,40.40992605509389,34.60482283464567,2,1.0,1.0,2,8,1.0
1143674,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ff29e4154165faaec19d116c289333e1,58.769572953736656,68.47654320987654,40.40917088867561,87.57165453970262,4,1.0,1.0,2,0,1.0
13136395,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a995abb72cd51244ce66dcce14aef0cc,70.37463976945244,58.67164179104478,40.425256401581386,87.57165453970262,4,1.0,1.0,2,1,1.0
17789734,1.3424226808222062,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/aa2101a0b13cb9aaea58c92a18464c42,34.90625,67.30588235294118,40.39402951856151,34.60482283464567,2,1.0,1.0,1,22,1.0
8527766,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/10918f115b105739bcee59938c6ff362,72.12084592145015,68.47654320987654,40.411639423742045,34.60482283464567,2,4.0,1.0,1,0,4.0
17330064,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d3d665cec5713b139e2c43ad6f77e3a2,37.05263157894737,66.95,40.408434335536015,34.60482283464567,1,1.0,1.0,1,22,1.0
6464939,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5750a99ee55ac4880aab7e38b70c4bc1,84.61260053619303,82.9808362369338,40.41912653610176,87.57165453970262,4,1.0,1.0,2,14,1.0
15298033,2.096910013008056,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/061fd8118d7eb8f808510fb0af92ef85,142.83823529411765,121.06666666666666,40.42037643439881,87.57165453970262,4,1.0,1.0,1,13,1.0
828383,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/bd92839afe266eb0d85a1a8740faca7e,72.12084592145015,68.47654320987654,40.41121759438122,34.60482283464567,2,1.0,1.0,1,17,1.0
1867724,2.290034611362518,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/37b78716c71c68aac289f869c1d47f2d,81.97570850202429,77.14957264957265,40.431531736917954,87.57165453970262,6,1.0,2.0,6,9,2.0
6299049,1.6812412373755872,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b746a82c797d1eca9a0f71bf80a5fb2d,61.69791666666666,61.65714285714286,40.45435455103088,34.60482283464567,2,1.0,1.0,1,20,1.0
4376685,1.8750612633917,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9a4b721cd6a6ba992e58900dca8a80a1,46.08783783783784,53.73529411764706,40.45151245930895,87.57165453970262,4,2.0,3.0,1,2,6.0
2912418,1.3617278360175928,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e1ac1e7e491c51e37cbf7dd3ac492c70,47.98969072164948,64.63533834586467,40.40248156343107,34.60482283464567,6,1.0,3.0,1,30,3.0
2855960,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/519fb7ed8b8097d22751476d17a349a5,47.35714285714285,53.73529411764706,40.46345938274312,34.60482283464567,2,1.5,1.0,1,30,1.5
2335410,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9c5d879805b8ea7b39c90df05f679847,78.22241379310344,64.63533834586467,40.410009783328285,87.57165453970262,3,1.0,2.0,2,0,2.0
5247899,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7fbe5c71d5a7bca7fc6b599353bd5553,81.97570850202429,61.13333333333333,40.43192893239748,34.60482283464567,2,1.0,1.0,1,30,1.0
3229124,1.8864907251724816,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/aa7308b9e7bd88dd478fa3f5a74a089e,70.37463976945244,75.94586894586895,40.42199094532338,87.57165453970262,2,1.0,1.0,1,9,1.0
9936104,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ec144247981c570186b376b166459b24,70.37463976945244,70.29396325459318,40.42285825894424,34.60482283464567,2,1.0,1.0,1,21,1.0
3811101,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fea7172490e23245d361b8f1c5d697ca,79.08307692307692,75.94586894586895,40.42195155360927,34.60482283464567,2,3.0,1.0,1,0,3.0
12808162,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/79dfc20ab5813abaac1f3c0b92b42bd8,33.77777777777778,36.14150943396226,40.39031432928695,87.57165453970262,6,1.0,2.0,1,1,2.0
15698668,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e484e9db74407bb64ff73f3a71ada21b,58.769572953736656,68.47654320987654,40.40774572649151,87.57165453970262,3,1.0,1.0,2,1,1.0
13180211,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/082e1f97bd22db2cf9dda9d3574759b2,34.83783783783784,30.323529411764707,40.35127624363885,87.57165453970262,10,1.0,3.0,3,0,3.0
14125592,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/479e72e0d6c2027cd27229a6ae7cb0c6,47.64429530201343,48.67692307692308,40.43474640871512,87.57165453970262,4,1.0,1.0,2,6,1.0
801113,1.5314789170422551,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4c6d3c298d90a20bb19f91e916fc98b8,72.12084592145015,69.16028368794326,40.40860126037668,34.60482283464567,2,2.0,1.0,1,10,2.0
7047428,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/699c477d2e0ad2791e8dd63ec4bfb6bc,55.431654676258994,61.13333333333333,40.43556072560467,34.60482283464567,1,1.0,1.0,1,0,1.0
